image_id,label,entropy_gray_mean,entropy_gray_std,noise_variance,noise_energy,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,fft_low_freq_energy,fft_high_freq_energy,fft_ratio,channel_r_mean,channel_r_std,channel_g_mean,channel_g_std,channel_b_mean,channel_b_std,edge_density,jpeg_artifact_score
df_test_real_real_5308.jpg,0,4.8155518,35.77658665052044,5.2147064,1.1330109,42.44238664215686,0.4304673991392802,0.03494897600883557,0.9834126673022413,90955814.61543927,25916526.156030297,0.2849353421285405,166.1658172607422,41.3628087020569,156.14524841308594,35.54916381289379,159.45907592773438,30.660360604978873,0.03759765625,0.2969818
df_train_real_real_24175.jpg,0,4.4958925,38.12622910708242,1.4056412,0.49899292,25.351011029411772,0.4277337932705674,0.058799128239735085,0.9912880352832365,81451483.0667643,15913765.123167604,0.19537722978135805,140.67189025878906,43.08106975708373,108.11143493652344,38.139527839786325,80.80033874511719,33.83731075497011,0.019683837890625,0.24897766
df_train_real_real_2583.jpg,0,5.1760945,51.68730354271521,2.9391603,0.7137604,60.69436274509805,0.35210337496818556,0.02859226430238207,0.9886532686652372,117578850.77848758,18869517.605786696,0.1604839431653902,142.05860900878906,51.97938303230098,92.68112182617188,59.770632715541126,88.91355895996094,50.60351065892682,0.03375244140625,0.29341125
df_train_real_real_57999.jpg,0,5.2986603,58.16092053718336,11.895171,1.5575256,103.99088541666666,0.2526294304360019,0.018382509318166557,0.9846334256833795,153491093.015266,34056753.00001854,0.2218809725762478,150.89358520507812,77.20275914526256,157.7139892578125,58.27674049120439,110.53378295898438,65.08727112591166,0.09619140625,0.6146342
df_train_real_real_69400.jpg,0,4.8192067,40.21406048423407,1.2078024,0.5544281,17.861029411764704,0.3475009916153615,0.038484930459498384,0.9944762919793508,70535530.38626605,13138272.57682319,0.18626460317056517,76.80653381347656,54.228006296599254,44.16554260253906,39.72644055496606,43.99287414550781,37.48894850015138,0.0071868896484375,0.2424113
casia_real_Au_cha_30136.jpg,0,4.9992194,69.98547143432556,56.20048,3.5319214,173.6825674019608,0.3512384970388488,0.08314229137290793,0.9822655242837999,293143065.2915079,155792436.3983915,0.5314553023571207,87.6223653157552,70.18228930414271,77.734375,70.54932411423415,77.31298828125,69.27361092316828,0.09722900390625,0.36673313
df_train_real_real_64591.jpg,0,4.6940613,51.18770795807037,3.397789,0.6910248,31.25500919117647,0.4394895803343895,0.04943758852792477,0.9940326082489127,98930390.06523383,20185906.83443144,0.20404151667774711,99.82666015625,60.64636091485279,56.08695983886719,47.07877605054201,72.56523132324219,52.729336729241325,0.036102294921875,0.27666727
df_train_real_real_2184.jpg,0,4.8370924,57.946194235977984,8.417294,1.2122498,34.20957414215686,0.4572550632598397,0.0692778444179723,0.994911358801984,98923393.2949055,35433226.115057066,0.3581885430216217,72.98359680175781,65.40896399501301,63.5274658203125,55.78264897820109,53.11639404296875,55.60646391504989,0.029815673828125,0.21531169
psb_real_1ouauz.jpeg,0,5.189805,49.35227353858231,47.61882,1.6875391,213.57168531915335,0.5091942494391524,0.03884660940590728,0.9561883059065345,1164411588.1905746,625346244.8780513,0.5370491424340783,147.85798353909465,59.34587858121119,150.94413580246913,49.166960394331596,129.89627983539094,47.58749861066935,0.05026337448559671,0.6095885
psb_real_c13ezv.jpeg,0,5.0234823,38.83635296603899,57.631195,3.7490726,114.77415230974356,0.19373216501653126,0.022319785036628483,0.961961199337213,11604734553.2819,4727730170.772228,0.40739666634039406,31.107695053988156,33.356472397162456,120.87756182514804,51.55501415658564,42.68042058516196,26.840528896219993,0.22812173458725182,1.2874106
df_train_real_real_62668.jpg,0,4.818282,86.35479187735574,4.3796644,0.8970032,67.87378982843137,0.412665300365833,0.11329926737459048,0.9954453262245961,148564017.78931367,29295888.17097184,0.1971936987630333,121.89729309082031,100.08308252746808,92.59536743164062,84.2951157168379,74.97659301757812,74.90059860802006,0.0554046630859375,0.33428955
df_train_real_real_47873.jpg,0,4.3906827,49.045915081516554,14.869989,1.3581238,73.57844669117648,0.5064994476994978,0.1267892187030639,0.9847240453570134,113303236.78356545,44641671.61978926,0.39400173275777495,74.33903503417969,77.84917382779604,35.19854736328125,41.268909998449914,31.715667724609375,37.043527877989774,0.0440216064453125,0.38161722
df_train_real_real_24388.jpg,0,5.1452155,56.40224663361743,10.675772,1.3172455,84.88226102941177,0.37342841220842543,0.03253306826400325,0.9866653822957349,123961567.56691244,31263061.573980182,0.2521996308017393,102.77360534667969,61.154414861143096,91.37762451171875,55.70558957399825,90.30099487304688,52.53039231654519,0.0536041259765625,0.22271729
df_train_real_real_51374.jpg,0,5.1540813,50.31411852378426,9.421526,1.2991028,68.39226409313726,0.34999876744246405,0.02568657488762214,0.9865022923373562,130502933.26706041,33928468.68222211,0.2599824221022764,129.93763732910156,71.07144440215086,88.932373046875,47.52290808191359,65.23956298828125,46.64663592918778,0.05780029296875,0.41004434
df_train_real_real_67898.jpg,0,5.1130934,42.728276305291985,15.159068,1.6366577,117.14742647058824,0.28176702068077425,0.0222097700020146,0.9679964661870617,148019720.92722392,39303332.08342931,0.26552767318588155,112.24916076660156,52.75566764197818,109.49624633789062,41.29413903361115,100.44688415527344,44.67654393115945,0.0686798095703125,0.35585532
df_train_real_real_3120.jpg,0,5.1099405,44.52325245736444,2.4915373,0.66690063,32.344944852941175,0.4374875799563739,0.03497147868896422,0.9918495737167997,103785820.12709707,19786694.44537595,0.190649304704101,127.24763488769531,51.26662002648444,93.55769348144531,43.07768008279594,66.09565734863281,39.27632401788864,0.0361480712890625,0.2167155
casia_real_Au_ani_30554.jpg,0,5.3517394,58.969291306514364,203.0252,7.970703,529.2661451533942,0.13329434982198324,0.011437748794665366,0.9239221762870959,393387054.2728662,285390058.8958685,0.7254688627804019,108.36739095052083,59.89534425539943,97.0226542154948,58.51402202037314,77.893310546875,61.61924542765948,0.224273681640625,0.646559
df_train_real_real_17217.jpg,0,5.3163414,75.4923725554235,13.645127,1.6343842,141.3516544117647,0.3123523876973929,0.031172808414306738,0.9875984957548538,169403715.78077483,51422039.51689875,0.30354729398878094,106.28044128417969,77.90268395415734,105.04559326171875,80.66912379771827,110.22586059570312,94.18804294089686,0.0728912353515625,0.61002606
psb_real_arw0tr.png,0,5.12308,48.51638829369732,30.869461,2.5850937,131.938129685272,0.2766334012000782,0.028080506778830158,0.9719705302073361,9598771646.732553,2949458895.4534626,0.3072746184619848,93.20858435628554,56.99189045850703,109.78681640028596,48.47440478446953,102.2172520575799,52.37947396237297,0.10074687186782631,1.2664127
df_train_real_real_48237.jpg,0,5.115035,57.04966302263585,21.85611,1.6876373,187.6863664215686,0.3430824122412849,0.033884956276472006,0.9711173180162026,170136183.58555058,42490150.87837717,0.2497420006897686,93.91621398925781,63.690473813874625,90.31460571289062,55.06900459995788,93.11448669433594,56.283574236684636,0.067230224609375,0.27242026
df_train_real_real_38521.jpg,0,4.9546676,53.66437278360709,5.6201735,0.9841156,43.25174632352941,0.4244075632124219,0.03783021038920216,0.992508549195544,106496277.59241205,26358042.991270483,0.24750201215623063,76.29428100585938,53.66437278360709,76.29428100585938,53.66437278360709,76.29428100585938,53.66437278360709,0.0430450439453125,0.08251953
df_train_real_real_31162.jpg,0,5.16515,47.31925213670263,22.569382,2.1693115,197.6373774509804,0.22413219640653104,0.01907476080698812,0.9559109996983871,140327754.76809946,40520188.67610094,0.28875391573864434,130.83883666992188,47.20511910317673,117.41525268554688,48.10206137594676,109.65916442871094,50.71321670982506,0.0720367431640625,0.29200745
df_train_real_real_16725.jpg,0,4.739062,33.245496069781105,2.8862562,0.78552246,21.50082720588235,0.3944556673334316,0.03703952413810316,0.9902856815736845,77696715.27443746,16987605.55309084,0.21863994498464764,93.82057189941406,39.201361991608785,82.75260925292969,34.74602898695345,81.81788635253906,48.620380482036964,0.018585205078125,0.21391805
df_train_real_real_23783.jpg,0,4.891416,72.71675663387614,5.0413113,0.79367065,66.94028799019608,0.43300961529193693,0.056477608504070034,0.9936604977656427,134153361.53158855,27900932.110512137,0.2079778828646229,114.70382690429688,72.44782871656975,94.82394409179688,74.6046759673426,86.67941284179688,70.7239574004995,0.0281219482421875,0.24147034
df_train_real_real_38090.jpg,0,4.9607167,87.02552948142251,36.482063,2.308548,228.81300551470594,0.3352809721018928,0.048703079623337926,0.9849091842763084,177644456.15753448,67411023.4252497,0.37947158545420545,104.59844970703125,95.52435925190609,92.07757568359375,85.04623624043398,84.69239807128906,76.2165954513264,0.07208251953125,0.2986196
df_train_real_real_1044.jpg,0,4.5185595,77.98081613553269,1.9664466,0.52838135,37.01708026960784,0.5461466058553676,0.12802924889861275,0.9969576958565364,125889937.42350085,20924819.701915994,0.16621518868123444,142.9548797607422,73.699188374894,133.22848510742188,79.76971638243063,126.46755981445312,82.70117028661073,0.027923583984375,0.18729146
df_test_real_real_5197.jpg,0,4.314474,25.32271379250032,8.511093,1.6413422,57.742723651960794,0.2673009040159219,0.039787505191326455,0.9549577320320327,89505192.7441152,28519527.767746657,0.318635454473358,162.51651000976562,39.84163063759987,129.61102294921875,39.661805435196165,149.59226989746094,44.17432515463688,0.0452880859375,0.8363698
df_train_real_real_43200.jpg,0,4.9457083,44.33424741079852,5.593261,1.0132141,46.713143382352946,0.39700186204115734,0.03850561967957067,0.988124976721059,117443720.77252853,22035785.447720826,0.18762846836572,119.03709411621094,61.43605411715912,57.1552734375,41.44850326753176,29.618423461914062,32.95421196131217,0.049835205078125,0.4593811
df_test_real_real_794.jpg,0,5.14973,62.51911424816669,37.75683,3.4777374,186.72529105392164,0.16444870306217424,0.018244752178412153,0.9760824369490546,196792260.85656345,68375432.76099491,0.34744980551258525,79.13644409179688,66.03986795026714,70.18296813964844,62.46731921806561,70.56478881835938,64.48020038633673,0.0935516357421875,0.45943704
df_train_real_real_40730.jpg,0,5.3335733,65.85092812638422,4.3857126,0.8981323,67.30500919117648,0.3179708915586622,0.02308582720063819,0.9922317709241826,134233556.87490293,24331042.310039073,0.18125901508155703,112.27388000488281,71.85672970996585,99.53323364257812,69.89112710121454,79.83834838867188,52.64884143548405,0.05230712890625,0.4057363
df_train_real_real_38959.jpg,0,5.183008,49.38841691492349,7.5495014,1.1869049,112.15577512254902,0.2758056925685357,0.03613280742626241,0.9769898083849273,158963575.75047585,22358751.402508646,0.1406532993294328,194.6533203125,47.81427013635982,150.809326171875,51.4612173087605,126.61811828613281,55.19996298724427,0.099578857421875,0.24633789
df_train_real_real_69602.jpg,0,5.422087,77.15203854725155,14.859425,1.3083191,136.0922794117647,0.2707275586143939,0.020104468624847164,0.9885610341046736,181144167.7958017,53617986.01082933,0.2959962038152465,171.93057250976562,84.09366563534745,146.8998565673828,77.13095527383307,117.7979736328125,68.1913991086687,0.0646209716796875,0.50754803
df_train_real_real_29589.jpg,0,5.347267,70.1757383808798,8.6754875,1.2378845,122.87642463235296,0.2946787883782142,0.026025674064978847,0.9875234407622839,174874612.4543314,38416901.563999295,0.21968255440183973,125.72407531738281,72.79822396574379,96.216796875,70.26739327358457,80.59599304199219,70.12316871553212,0.0650787353515625,0.33890787
casia_real_Au_pla_30049.jpg,0,5.337417,65.85197822328091,473.13858,13.5165205,1461.5487924281983,0.07723249408328457,0.013862807489157719,0.8315496945445948,593899591.9786718,443241140.4151716,0.7463233624027972,88.5162353515625,66.27455677019074,91.3084004720052,64.95282157839311,103.33919270833333,71.08784659257795,0.3111368815104167,0.7557136
df_train_real_real_5258.jpg,0,4.4910817,81.98965416325278,4.660683,0.74354553,78.60779718137255,0.509616532158661,0.20433069272449983,0.9941440446878895,162212737.08073276,28065699.323651493,0.1730178519192564,188.65281677246094,75.02242946066555,176.903564453125,86.01267898843362,176.2458038330078,86.28582226279413,0.05133056640625,0.31541952
df_train_real_real_6164.jpg,0,4.712906,73.45686563037107,5.247738,0.740036,96.13442095588235,0.5986793215998474,0.07291185449575487,0.9910970328224775,150569446.742643,38752889.683024526,0.2573755202093684,115.5361328125,76.5092301566039,111.30010986328125,80.17777559555279,51.74717712402344,47.04283494830287,0.023406982421875,0.22661845
df_train_real_real_13108.jpg,0,5.283749,77.3139906438706,42.77662,2.7356873,229.9920802696079,0.35370929766089354,0.051150644976564345,0.980745801340707,225057850.1026168,94862745.65875918,0.4215038294176622,152.4769287109375,73.42380743320969,127.81546020507812,81.25887404361184,123.54449462890625,80.19007801635446,0.1015167236328125,0.3597412
df_train_real_real_43037.jpg,0,4.5332136,77.21822655891323,5.2001176,0.8600006,54.25359987745098,0.5027815895020626,0.07339398607278767,0.9954475943818065,136098826.31373942,33868851.156121075,0.24885483639693926,148.94276428222656,75.07514528800456,144.33917236328125,78.87961908243732,143.15208435058594,76.92868873351172,0.030670166015625,0.1974945
df_test_real_real_3551.jpg,0,4.836957,89.0772423572293,40.802532,2.3118439,262.6001531862745,0.4246358358391355,0.09411441635371315,0.9834470966141204,234911021.97611088,78166422.5188427,0.3327490632891282,172.53091430664062,94.14734621426383,155.32716369628906,89.45908552425924,146.03587341308594,79.6934645306872,0.093231201171875,0.5574188
df_train_real_real_63505.jpg,0,4.80416,78.17121014299433,20.299292,1.7759857,129.3760569852941,0.40744229131004794,0.13501586572266297,0.9894132897101479,176545678.5787458,48340000.25285283,0.2738101586060144,174.6204376220703,73.5299830502962,145.98741149902344,81.39322437087532,135.46710205078125,87.14166819014463,0.0654449462890625,0.3309784
df_train_real_real_32969.jpg,0,5.147764,54.198707715864316,13.952937,1.5645447,73.67392769607844,0.34796208767006986,0.025524678791476067,0.9874558557264014,123220169.04854043,40965057.91861801,0.3324541609943786,117.04803466796875,58.21089749734206,100.06723022460938,54.32345288473069,94.85748291015625,48.42325566927036,0.071563720703125,0.3616384
df_train_real_real_9541.jpg,0,5.1244545,49.51366979495985,4.2559457,0.805542,38.283532475490205,0.35746639969447125,0.027736135888224527,0.9921899358800329,111648239.79034583,20602349.73011805,0.18452910470245965,109.06893920898438,60.67325048798723,107.1221923828125,50.05477216736343,84.73005676269531,47.705598398549334,0.031341552734375,0.23068237
df_train_real_real_8347.jpg,0,4.5527077,67.92107021631958,7.880346,0.8571472,48.84736519607843,0.5261072440063881,0.11350978747980991,0.994702143094004,130421455.97920361,33866340.3237094,0.2596684730241745,72.44415283203125,68.65181083089803,61.78660583496094,68.38876987228382,61.267578125,70.06497313246106,0.0412445068359375,0.19796245
df_train_real_real_41043.jpg,0,4.8123827,60.202552253937014,12.66796,1.6871948,101.10177696078432,0.3416870958895334,0.14347774022254556,0.9860629596085415,133776054.84503138,35311521.57643029,0.26395995619197915,96.33711242675781,68.80765329144988,72.17919921875,58.218088927434366,66.75685119628906,55.8367852629261,0.0824737548828125,0.36084494
df_train_real_real_66491.jpg,0,4.8540363,46.36287887398475,5.86709,0.8911133,44.971614583333334,0.5348454577390226,0.06382916930295544,0.9895371371563032,119975148.50991979,26503518.683180332,0.22090840488510805,177.00592041015625,54.7480314697435,186.64414978027344,47.53160380468078,183.99050903320312,51.721972865120115,0.0444793701171875,0.32466125
df_train_real_real_21066.jpg,0,5.117829,62.09217841552012,12.330181,1.5083008,71.35874693627451,0.34395278401463225,0.031478420832641685,0.9907678507529418,127146846.73262712,40260276.8036097,0.3166439265951415,82.73382568359375,61.8468561278842,85.35906982421875,63.9253243100764,88.18620300292969,71.69332324797868,0.0567474365234375,0.31100973
psb_real_dgibde.jpeg,0,5.4594774,63.19998422095768,45.541542,3.341114,248.29080464765883,0.2581537968931289,0.016558346754566643,0.9689170620542208,5428523974.209891,2267138562.0433493,0.41763443853507637,135.89922019675927,62.41334006836302,124.43344618055555,63.958729486549075,111.5368532986111,66.63586824656275,0.1233449074074074,0.25393614
df_test_real_real_2460.jpg,0,5.1502485,45.85638462786375,3.9860768,0.9503937,44.521890318627456,0.44752109308219934,0.03040796166944761,0.9894114095155616,112772604.70966351,23890574.185549855,0.21184732096112224,156.19935607910156,53.71469850650691,157.28170776367188,46.1857478879818,168.28762817382812,49.16380741198351,0.038330078125,0.30274963
casia_real_Au_pla_30360.jpg,0,4.0287504,52.854330038828834,51.472828,1.896637,275.07666462418297,0.5655524625351922,0.21142252592604124,0.9508648404945657,291547653.2374809,164764377.45606768,0.5651370389246743,44.635782877604164,70.37506819529145,42.953643798828125,54.42115776108028,35.117584228515625,47.39370643735757,0.057484944661458336,0.42244127
psb_real_289ugv.jpeg,0,5.3360043,59.388850329496854,24.451616,1.7870159,110.81366739116558,0.48862600830782,0.04498198771152231,0.9842933231913276,6872301189.282388,3163915556.4392614,0.46038662586172835,109.8672156001673,58.39718982654329,131.23658301965705,59.935203674603585,140.2762494772062,66.56648777387328,0.0485633626097867,0.72430503
df_train_real_real_25268.jpg,0,4.599256,59.14430888731557,1.127771,0.39190674,20.354856004901958,0.5389456516779674,0.10789503946315863,0.9970903858332751,89769240.25159404,15448299.0517883,0.1720890029646205,148.63388061523438,54.595984159837755,133.86007690429688,60.63045829885539,120.95655822753906,66.78057679011768,0.0165557861328125,0.17549641
df_train_real_real_32520.jpg,0,5.203227,54.09837577313427,23.757381,2.5653076,130.75481004901962,0.23713391275409854,0.019517668769049257,0.9776815969316694,143117049.69549537,57071048.84768808,0.39877183724172593,106.52101135253906,51.11991682713979,93.40859985351562,55.7572072267969,87.66542053222656,63.66745942751107,0.0785675048828125,0.36822
df_test_real_real_3669.jpg,0,5.025028,51.69365276677001,9.361871,1.2380829,66.51920955882353,0.3625677856625888,0.04591717502862118,0.9875229947760662,118729521.78812069,33397755.537782103,0.2812927655632457,88.9228515625,53.46127342866689,74.88754272460938,52.19678692482205,73.66239929199219,55.596817878438344,0.0443267822265625,0.33294168
df_train_real_real_25845.jpg,0,4.205239,31.420626277248775,10.6865225,1.0881195,83.32166053921571,0.45815622005609546,0.09928285372378226,0.957605183695256,131256454.48512325,27955047.2647112,0.2129803625609867,204.57980346679688,29.055927576057947,176.55015563964844,34.7814274870204,149.17013549804688,38.10154307471055,0.048187255859375,0.23632812
df_train_real_real_10298.jpg,0,4.956169,42.30317257450958,0.5041524,0.27700806,12.427450980392159,0.48853541583426596,0.0477306099378643,0.9965221114842707,78566814.02547291,16481108.335397512,0.2097718806575765,139.90597534179688,44.53786762439029,114.10136413574219,43.69557643788148,97.01698303222656,37.70119734218827,0.0060577392578125,0.1542918
df_train_real_real_43224.jpg,0,5.1034937,52.073984940790595,5.713673,0.99375916,60.76204044117647,0.38535060070422955,0.045131410185611044,0.9887723451999785,128859414.17916933,30611990.707851917,0.23756115067610226,167.516357421875,58.23313122089708,143.6632537841797,51.379712016925374,119.77864074707031,46.45256982785146,0.0507965087890625,0.26831055
df_train_real_real_31174.jpg,0,4.529021,29.42269943033236,1.4802319,0.58872986,15.45027573529412,0.4326474013754149,0.04300120995284679,0.9910918167498295,65177931.06043642,14283236.243487827,0.21914221594796643,57.52159118652344,36.90440007644489,47.5101318359375,28.19896774904226,37.29248046875,21.461614269671454,0.0086212158203125,0.15830994
df_train_real_real_51870.jpg,0,3.5895505,67.04108946060593,3.5673802,0.5582428,68.4265318627451,0.6272099054771219,0.2864770355791283,0.9924059800849767,131331720.06265739,19889605.583004147,0.15144555765747195,65.35594177246094,87.23743231875223,43.68281555175781,63.573884250137,30.635284423828125,48.368064610845124,0.043548583984375,0.2780304
psb_real_14ot62.jpeg,0,5.3590198,57.67201187216238,93.759834,4.546792,311.9986790411939,0.25874586860289095,0.01685976681499502,0.9531031262112103,2313962527.8901963,1655353679.5526643,0.7153761824578757,110.28904577789262,58.513309620652294,115.35923383341704,57.81100319746826,122.06679213453016,56.945348790230824,0.11816001053149942,0.47674862
df_train_real_real_41420.jpg,0,4.683528,49.02990913782881,6.5369606,1.0349426,56.64330575980393,0.4018955025884714,0.07781298981093784,0.9881989501533244,127127411.26944017,26579678.43928927,0.20907905048860764,99.07351684570312,62.65496192223345,78.31826782226562,44.18954244116719,88.6966552734375,47.642367904268724,0.06146240234375,0.25201926
df_train_real_real_17571.jpg,0,4.488574,40.67971106020569,1.2852798,0.44726562,19.858547794117648,0.5624943641914457,0.09681889781262726,0.9939972639337216,77812805.05444443,13326808.793704554,0.1712675540276435,84.17420959472656,37.03127308499433,102.63934326171875,43.55891857204849,118.39459228515625,50.600364412873596,0.0178680419921875,0.18385315
df_train_real_real_42051.jpg,0,5.287196,50.71282792538345,4.2236085,1.0032349,78.8727175245098,0.19934510857009338,0.015636556033992225,0.9846670319381157,129514810.7800574,22575809.10838136,0.1743106365396286,136.65557861328125,54.072202903507254,106.89273071289062,52.47187995186427,55.98268127441406,46.7530721123396,0.066162109375,0.48321533
df_train_real_real_40293.jpg,0,4.8855567,40.20499943145422,2.0077803,0.6298218,28.938158700980388,0.3844145784316579,0.035479710447053295,0.9910492691620374,99930464.57994428,20443675.16311735,0.20457900650269092,88.189208984375,44.75406970200445,68.53660583496094,39.44119447214803,61.68450927734375,34.80871910261645,0.027496337890625,0.14429729
df_train_real_real_23098.jpg,0,4.6408973,45.08351011588269,1.8385522,0.4708557,31.363848039215686,0.5811154696993811,0.08202118214040972,0.9922826353621987,94841378.13964032,17623344.773291185,0.1858191552988964,97.78448486328125,49.700031288829294,89.13697814941406,45.01334934968751,85.93292236328125,45.31535435627092,0.0227508544921875,0.15185547
psb_real_4o0wvq.jpg,0,4.2424707,71.38969387816316,12.709851,1.0683665,78.98690292210254,0.72019062722355,0.14602329915978007,0.9922574330782772,5133212365.463531,1863074407.8310566,0.36294512581749,193.25090553977273,69.77792580534403,190.33719578598485,72.04990617696784,183.27706912878787,73.6662366108789,0.031548295454545454,0.114622794
df_train_real_real_29879.jpg,0,4.948189,83.47889235172114,21.800507,2.0973816,258.93890931372556,0.39335625666835156,0.045349499731641006,0.9814122707695643,227888875.55797756,62104836.07993972,0.272522456078114,180.60842895507812,75.6819631380637,155.59927368164062,91.08113808068096,162.9542999267578,82.52778519447766,0.07073974609375,0.51893616
psb_real_c92e1d.jpg,0,5.0950823,47.76790689391237,2.6033025,0.83884144,10.535337954649275,0.5059834581100218,0.03742732385526533,0.9976914779388618,107395058216.09691,37227891108.696945,0.3466443589405033,148.88174662226,51.30353437854555,130.86559819722643,47.92737782596926,103.99954054731461,44.78981505983131,0.00394848815297724,0.08235327
psb_real_722gd1.jpg,0,5.399003,59.612828180555695,483.77652,13.603723,957.0114105404937,0.12938469179253784,0.012405248393904451,0.8653296523546138,10050169809.15283,12793105391.495428,1.2729243022187116,141.16520073784721,59.92499349368301,126.88515407986111,61.80412441217495,109.92126085069444,53.38913408007268,0.2531640625,0.5949114
